curriculum,curid,sylid,subjectCode,category,type,part,weight,completionCriteria,duration,clo,questionType,noQuestion,knowledgeSkill,gradingGuide,note,isSubComponent
BIT_SE_K19D_K20A,2941,14332,HCM202,Progress test,on-going,1,20.0%,>0,20',"LO1, LO2, LO3, LO4, LO5, LO7, LO8, LO9, LO10","Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",20- 25,"Progress test: Ki?n th?c trong ph?m vi chuong 1, 2, 3, 4, 5 (LO1, LO2, LO3, LO4, LO5, LO7, LO8, LO9, LO10)Progress tests: cover chapter 1, 2, 3, 4, 5 (LO1, LO2, LO3, LO4, LO5, LO7, LO8, LO9, LO10)",Trong l?p h?cin class,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K19D_K20A,2941,14332,HCM202,Final exam,Final exam,1,30.0%,4,60',LO1-L10,"Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",60,"T?t c? 6 chuong (Chuong 1: 5 câu, chuong 2:10 câu, chuong 3: 10 câu, chuong 4: 10 câu, chuong 5: 10 câu, chuong 6: 15 câu) All 6 chapters included (Chapter 1: 5 questions, chapter 2: 10 questions, chapter 3: 10 questions, chapter 4: 10 questions, chapter 5: 10 questions, chapter 6: 15 questions)",Phòng Kh?o thí t? ch?cby Office of Assessment,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K19D_K20A,2941,13307,MLN131,Assignment,on-going,2,40.0%,>0,Ph? thu?c theo hình th?c ki?m tra dánh giá c?a gi?ng viênDepending on the instructor’s chosen form of assessment,LO2-L010,"Bài thuy?t trình và s?n ph?m sáng t?o, bài thuy?t trình, bài ki?m tra…Presentation with creative product, presentation, quiz…",Ph? thu?c theo hình th?c ki?m tra dánh giá c?a gi?ng viênDepending on the instructor’s chosen form of assessment,"Ki?n th?c và k? nang trong ph?m vi chuong 2,3,4,5,6,7Cover chapter 2,3,4,5,6,7","Bài thuy?t trình và s?n ph?m sáng t?o, bài thuy?t trình, bài ki?m tra… (Gi?ng viên linh ho?t l?a ch?n hình th?c ki?m tra dánh giá phù h?p)Presentation with a creative product, presentation, quiz, etc. (the instructor may flexibly choose the appropriate form of assessment)","Sinh viên làm thuy?t trình và s?n ph?m sáng t?o, thuy?t trình, ho?c quiz tu? theo si s? l?p và di?u ki?n co s?Depending on class size and institutional conditions, students may be assessed through a presentation with a creative product, a presentation, or a quiz",0
BIT_SE_K19D_K20A,2941,13307,MLN131,Participation,on-going,1,10.0%,>0,,LO1-L010,Ð? xu?t c?a gi?ng viênTeachers' proposal,,,Trong l?p h?cin class,Sinh viên v?ng không quá 20%Absent no more than 20% of class hours,0
BIT_SE_K19D_K20A,2941,13307,MLN131,Progress tests,on-going,1,20.0%,>0,20',LO2-L06,"Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",20- 25,"- Ki?n th?c trong chuong 2, 3, 4, 5, 6.1- Cover chapter: 2, 3, 4, 5, 6.1",Trong l?p h?cin class,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K19D_K20A,2941,13307,MLN131,Final exam,Final exam,1,30.0%,4,60',LO1-L09,"Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",60,"T?t c? 7 chuong (chuong 1: 5 câu, chuong 2: 5 câu, chuong 3: 10 câu, chuong 4: 10 câu, chuong 5: 10 câu, chuong 6: 10 câu, chuong 7: 10 câu)All 7 chapters included (Chapter 1: 5 questions, chapter 2: 5 questions, chapter 3: 10 questions, chapter 4: 10 questions, chapter 5: 10 questions, chapter 6: 10 questions, chapter 7: 10 questions)",Phòng Kh?o thí t? ch?cby Office of Assessment,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K19D_K20A,2941,13592,EXE401,Final written thesis by supervisor,on-going,1,20.0%,>0,According to deadlines by the Academics Department,"LO1,2,3,4",Written business portfolio. Cf. course guide,,"Combination of all relevant major requirement, academic writting skills with required format",1. Marked by Supervisor (cf the Subject's Guide) 2. The mark is given to the project group,,0
BIT_SE_K19D_K20A,2941,13592,EXE401,Participation,on-going,1,10.0%,>0,All the course,LO5,,,,1. Marked by Supervisor (cf the Subject's Guide) 2. The mark is given to each student individually based on their individual and group work,,0
BIT_SE_K19D_K20A,2941,13592,EXE401,Results inherited from EXE201,on-going,1,20.0%,>0,,"LO1,2,3,4,5",,,,The mark of EXE201,,0
BIT_SE_K19D_K20A,2941,13592,EXE401,Final written thesis by evaluation commitee,Final exam,1,30.0%,4,According to deadlines by the Academics Department,"LO1,2,3,4",Written business portfolio. Cf. course guide,,"Combination of all relevant major requirement, academic writting skills with required format","1. Marked by each of board's members, based on the rubrics (cf the Subject's Guide) 2. The mark is given to the project group 3. The mark is the average of board members mark",,0
BIT_SE_K19D_K20A,2941,13592,EXE401,Oral defense,Final exam,1,20.0%,4,45 minutes presentation and demonstration + 45 minutes Q&A for each group,"LO1,2,3,4,5",Oral thesis defense,Presentation of the startup project with required format,"Combination of all relevant acquired knowledge, project feasibility and presentation skills","1. Oral defense language: English 2. Marked by each of board's members, based on the rubrics (cf the Subject's Guide) 3. The mark is given to each student individually. 4. The mark is the average of board members mark",,0
BIT_SE_K19D_K20A,2941,13686,VNR202,Assignment,on-going,2,40.0%,>0,Ph? thu?c theo hình th?c ki?m tra dánh giá c?a gi?ng viênDepending on the instructor’s chosen form of assessment,LO1-L9,"Bài thuy?t trình và s?n ph?m sáng t?o, bài thuy?t trình, bài ki?m tra…Presentation with creative product, presentation, quiz…",Ph? thu?c theo hình th?c ki?m tra dánh giá c?a gi?ng viênDepending on the instructor’s chosen form of assessment,"Ki?n th?c và k? nang trong ph?m vi chuong m? 1,2,3 Cover chapter 1, 2,3","Bài thuy?t trình và s?n ph?m sáng t?o, bài thuy?t trình, bài ki?m tra… (Gi?ng linh ho?t l?a ch?n hình th?c ki?m tra dánh giá phù h?p)Presentation with a creative product, presentation, quiz, etc. (the instructor may flexibly choose the appropriate form of assessment)","Sinh viên làm thuy?t trình và s?n ph?m sáng t?o, thuy?t trình, ho?c quiz tu? theo si s? l?p và di?u ki?n co s?Depending on class size and institutional conditions, students may be assessed through a presentation with a creative product, a presentation, or a quiz",0
BIT_SE_K19D_K20A,2941,13686,VNR202,Participation,on-going,1,10.0%,>0,,LO1-L9,Ð? xu?t c?a gi?ng viênTeachers' proposal,,,Trong l?p h?c in class,Sinh viên v?ng không quá 20% Absent no more than 20% of class hours,0
BIT_SE_K19D_K20A,2941,13686,VNR202,Progress test,on-going,1,20.0%,>0,20',"LO1, LO2, LO4, LO5, LO6, LO8, LO9","Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",20- 25,"Progress test: Ki?n th?c trong ph?m vi chuong 1, 2 (LO1, LO2, LO4, LO5, LO6, LO8, LO9)Progress tests: cover chapter 1, 2 (LO1, LO2, LO4, LO5, LO6, LO8, LO9)",Trong l?p h?c in class,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K19D_K20A,2941,13686,VNR202,Final exam,Final exam,1,30.0%,4,60',LO1-L9,"Câu h?i tr?c nghi?m d?ng dúng sai, câu h?i tr?c nghi?m d?ng nhi?u l?a ch?n.Yes-no questions, Multiple choice questions",60,"T?t c? 3 chuong (Chuong 1: 20 câu, chuong 2: 20 câu, chuong 3: 20 câu) All 3 chapters included (Chapter 1: 20 questions, chapter 2: 20 questions, chapter 3: 20 questions)",Phòng Kh?o thí t? ch?cby Office of Assessment,Sinh viên không du?c s? d?ng tài li?u. Students are not allowed to use materials.,0
BIT_SE_K20D_K21A,3007,13540,VOV114,Final exam,Final exam,1,100.0%,5,1.5 hours,,Test techniques,S? ph?n thi: 03* Lý thuy?t.* K? thu?t can b?n.* Th? l?c chung.,* Lý thuy?t.* K? thu?t can b?n.* Th? l?c chung.,Ch?n 1 trong 2 cách sau:* Sinh viên b?c tham câu h?i.* Gi?ng viên d?t yêu c?u d? sinh viên th?c hi?n.,"Thành l?p h?i d?ng ch?m thi. Ch? nhi?m BM là ch? t?ch h?i d?ng, phân công các GV vào các v? trí:* Thu ký h?i d?ng: giám sát tu cách d? thi c?a SV và t?ng h?p di?m.* Các t? ch?m thi tuong ?ng v?i 3 ph?n thi.",0
BIT_SE_K20D_K21A,3007,11834,DTR103,Bài t?p (Assignment),on-going,1,15.0%,>0,,,"Th?y cô có th? t? ch?c các ho?t d?ng, VD: thuy?t trình, làm workshop, vi?t lu?n, v.v. S?n ph?m ch?m di?m có th? là: bài thuy?t trình, slides, bài lu?n, v.v. Lecturers could organise these activities, for e.g: presentation, workshop, essay writing, etc. The outputs for marking could be: presentation speech, slides, essays, etc.",1,Ki?n th?c v? lo?i nh?c c? sinh viên h?c.Knowledge about musical instrument introduced in this course.,Giáo viên ch?m thang di?m 10 Scoring scale: 10,,0
BIT_SE_K20D_K21A,3007,11834,DTR103,Tham gia trên l?pParticipation,on-going,1,15.0%,>0,,,,,,"Ghi nh?n c?a GV v/v sinh viên tích c?c tham gia các ho?t d?ng, di h?c d?y d?, có bài lu?n. Lecturer's recognition of student's active participation in class activities, full attendance of the course and submission of the essay. Thang di?m 10 Scoring scale: 10",,0
BIT_SE_K20D_K21A,3007,11834,DTR103,Thi cu?i k? Final exam,Final exam,1,70.0%,4,5phút/SV 5 min/students,,th?c hành practice,3 bài 3 songs,,"Sinh vi?n choi hòa t?u v?i nhau 1 bài dân ca Vi?t Nam và 1 bài nh?c c? truy?n, Students play 1 Vietnamese folk song and 1 traditional song in ensemble with other students Ð?c t?u 1 bài qu?c t?. Play solo 1 foreign song. Thang di?m 10 Scoring scale: 10",,0
BIT_SE_K20D_K21A,3007,13245,CEA201,Assignment,on-going,2,20.0%,>0,At home,All CLOs,"Option 1: Write a report, or developing assemly programOption 2: Follow lecturer's proposal",Option 1: build a simple vitrual PC/other suilable activities and a report. Or Develop assemly programOption 2: Follow lecturer's proposal,Basic computer components/Basic programs,Teachers assess their works on report,,0
BIT_SE_K20D_K21A,3007,13245,CEA201,Exercices,on-going,4,40.0%,>0,Do at homePresent in class,All CLOs,Apply AI to answer and explore the content of the subject based on the lecturer's questions and submit the result to Edunext,Follow lecturer's proposal on chapters,Studied chapters; knowledge and skills,Teachers assess their works on report,,0
BIT_SE_K20D_K21A,3007,13245,CEA201,Final exam,Final exam,1,40.0%,4,60',,Multiple choice,50,All chapters; knowledge and skills of digital system;,by Exam board,,0
BIT_SE_K20D_K21A,3007,11585,CSI106,Group presentation,on-going,2,10.0%,>0,Option 1: 30'/group Option 2 (For Constructivism Approach only): Follow lecturer's proposal,"Presentation1. One or many of CLO1, CLO2, CLO3, CLO4, CLO5, CLO6, CLO7, CLO8, CLO9, CLO10Presentation2. CLO13",Option 1: .ppt and oral presentationOption 2 (For Constructivism Approach only): Follow lecturer's proposal,Option 1: N/A Option 2 (For Constructivism Approach only): Follow lecturer's proposal,one of the appendices,"Each group selects one topic ralated to Addional Learning ( (AI For Everyone course in Coursera) to present and has at least two weeks to prepare the presentationPresentation 2:- .ppt and oral presentation- Topics related to Additional Learning (Chapter 18 in Textbook, Deep Learning in Object Detection and Recognition, Speech Emotion Recognition, Traffic Sign Recognition, Federated Learning,…)",The presentation 2 is graded if and only if students complete Additional Learning (AI For Everyone course in Coursera) and achieve the certificate.,0
BIT_SE_K20D_K21A,3007,11585,CSI106,Lab,on-going,2,20.0%,>0,Option 1: 60-90'/each Option 2 (For Constructivism Approach only): Follow lecturer's proposal,"Lab1. CLO2Lab2. One or many of CLO6, CLO7",Option 1: practical exercises Option 2 (For Constructivism Approach only): Follow lecturer's proposal,Option 1: N/A Option 2 (For Constructivism Approach only): Follow lecturer's proposal,technical aspect of studied topics,Guided by instructor- Labs are arranged relevant to the chapter theory - Student must finish labs and submit the results to the lecturer in class.,.,0
BIT_SE_K20D_K21A,3007,11585,CSI106,Progress Test,on-going,3,30.0%,>0,Option 1: 30'/each Option 2 (For Constructivism Approach only): Follow lecturer's proposal,"Test1. CLO1, CLO2, CLO3, CLO4, CLO5Test2. CLO6, CLO7, CLO8, CLO9Test3. CLO10, CLO11, CLO12, CLO13",Option 1: MC or suitable format Option 2 (For Constructivism Approach only): Follow lecturer's proposal,Option 1: 30 Option 2 (For Constructivism Approach only): Follow lecturer's proposal,"Test 1: Chapters 1, 2, 3, 4, 5 , 6, 7 Test 2: Chapters 8, 9, 10, 11, 12 Test 3: Chapters 13, 14, 16, 18, 20","in class, by instructor",Instruction and schedules for Progress Tests must be presented in the Course Implementation Plan approved by director of the campus.The test must be taken right after the last lectures of required material.Instructor has responsibility to review the test for students after graded,0
BIT_SE_K20D_K21A,3007,11585,CSI106,Final exam,Final exam,1,40.0%,4,60',"CLO1, CLO2, CLO3, CLO4, CLO5, CLO6, CLO7, CLO8, CLO9, CLO10, CLO11, CLO12",Multiple choicesMarked by Computer,60,"concepts, algorithms; all studied Chapters.","by exam board,using computer",Students must complete Additional Learning (AI For Everyone course in Coursera) and achieve the certificate in order to take final examThe exam questions must be updated or different at least 70% to the previous ones.,0
BIT_SE_K20D_K21A,3007,13137,MAE101,Assignments/Exercises,on-going,3,30.0%,>0,3 hours,"LO1, LO2, LO3, LO4, LO5, LO6, LO7, LO8, LO9",OP1: Open // OP2: (For Constructivism Approach only): Follow lecturer's proposal,OP1: At least 3/chapter // OP2: (For Constructivism Approach only): Follow lecturer's proposal,"Assignment 1 covers Chapters 1, 2, 3, 4 (Vol.1), 1, 3 (Vol.2) - Calculus ; Assignment 2 covers Chapters 1, 2, 3 (Linear algebra) ; Assignment 3 covers Chapters 4, 5 (Linear algebra)","OP1: Each assignment is divided into two parts: the take-home component counts for no more than 50% of the total grade, and the in-class component counts for at least 50% (this may take the form of a presentation, essay, problem-solving, etc.). OP2: (For Constructivism Approach only): Follow lecturer's proposal","Students use notebooks for exercises Assignment 1: LO1, LO2, LO3, LO4 Assignment 2: LO5, LO6, LO7 Assignment 3: LO8, LO9",0
BIT_SE_K20D_K21A,3007,13137,MAE101,Progress Test,on-going,3,30.0%,>0,OP1: Test 1: 40'; Test 2&3: 30' // OP2: (For Constructivism Approach only): Follow lecturer's proposal,"LO1, LO2, LO3, LO4, LO5, LO6, LO7, LO8, LO9",OP1: MC or a suitable format // OP2: (For Constructivism Approach only): Follow lecturer's proposal,OP1: Test 1: 20 Test 2&3: 15+ At least 5*n questions where n is the number of Chapters covered in the test.+ Structure:• level 1 (knowledge & comprehension): 20%; • level 2 (application & analysis): 60%; • level 3 (synthesis & evaluation): 20% // OP2: (For Constructivism Approach only): Follow lecturer's proposal,"Test 1 covers Chapters 1, 2, 3, 4 (Vol.1), 1, 3 (Vol.2) - Calculus ; Test 2 covers Chapters 1, 2, 3 (Linear algebra) ; Test 3 covers Chapters 4, 5 (Linear algebra)","OP1: by instructor, and by computer OP2: (For Constructivism Approach only): Follow lecturer's proposal",Instruction and shedules for Progress tests must be presented in the Course Implementation Plan approved by director of the campus. Progress test must be taken right after the last lectures of required material. Instructor has resposibility to review the test for students after graded.,0
BIT_SE_K20D_K21A,3007,13137,MAE101,Final Exam,Final exam,1,40.0%,4,60',,Computer gradable,50 Structure: • level 1: 10% • level 2: 80% • level 3: 10%,"All studied chapters. Each studied Chapter contributes 2-8 questions, depending on the number of topics in the Chapter.",by Exam Board,~10% of questions is a2 objective oriented,0
BIT_SE_K20D_K21A,3007,13539,VOV124,Final exam,Final exam,1,100.0%,5,1.5 hours,,Test techniques,S? ph?n thi: 03* Lý thuy?t.* K? thu?t chi?n lu?c* Th? l?c chung.,* Lý thuy?t.* K? thu?t chi?n lu?c.* Th? l?c chung.,Ch?n 1 trong 2 cách sau:* Sinh viên b?c tham câu h?i.* Gi?ng viên d?t yêu c?u d? sinh viên th?c hi?n.,"Thành l?p h?i d?ng ch?m thi. Ch? nhi?m BM là ch? t?ch h?i d?ng, phân công các GV vào các v? trí:* Thu ký h?i d?ng: giám sát tu cách d? thi c?a SV và t?ng h?p di?m.* Các t? ch?m thi tuong ?ng v?i 3 ph?n thi.",0
